Requirement_ID,Requirement_Text,Relevant_Transition_ActionId_Concrete,Relevant_Transition_ActionId_Abstract,Transition_Notes,Relevant_Widget_AbstractID,Relevant_Widget_ConcreteID,Relevant_Widget_Selector,Relevant_Widget_Text,Relevant_Widget_Tag,Relevant_Widget_Href,Widget_Notes,Relevance_Type
RQ11,"Given I am navigating the product catalog, when I select a specific product category filter, then only items belonging to that category are shown.",,,,WA2gdl28222782864307,WChlg72k2d33908891446,[data-test='category-01KKVP0P090S7MRX6KYWPW7V1R'],,input,,,Functional
RQ11,"Given I am navigating the product catalog, when I select a specific product category filter, then only items belonging to that category are shown.",,,,WA2gdl28222782864307,WCpj4ioe2d33058047988,[data-test='category-01KKVP0P090S7MRX6KYWPW7V1R'],,input,,,Functional
RQ11,"Given I am navigating the product catalog, when I select a specific product category filter, then only items belonging to that category are shown.",ACujdud5734045762070,WA2gdl2322685190726,,WA2gdl2322685190726,WCibr0ea2d31188081252,[data-test='category-01KKVP0P090S7MRX6KYWPW7V1M'],,input,,,Linked
RQ11,"Given I am navigating the product catalog, when I select a specific product category filter, then only items belonging to that category are shown.",,,,WA2gdl2322685190726,WCpcqg9x2d33145435855,[data-test='category-01KKVP0P090S7MRX6KYWPW7V1M'],,input,,,Functional
RQ11,"Given I am navigating the product catalog, when I select a specific product category filter, then only items belonging to that category are shown.",,,,WA2gdl2322685190726,WC1jlqt402d33517502776,[data-test='category-01KKVP0P090S7MRX6KYWPW7V1M'],,input,,,Functional
RQ11,"Given I am navigating the product catalog, when I select a specific product category filter, then only items belonging to that category are shown.",,,,WA2gdl2322685190726,WC1lp8ese2d3320619919,[data-test='category-01KKVP0P090S7MRX6KYWPW7V1M'],,input,,,Functional
RQ11,"Given I am navigating the product catalog, when I select a specific product category filter, then only items belonging to that category are shown.",,,,WA2gdl2322685190726,WCd8qjgf2d32979655627,[data-test='category-01KKVP0P090S7MRX6KYWPW7V1M'],,input,,,Functional
RQ11,"Given I am navigating the product catalog, when I select a specific product category filter, then only items belonging to that category are shown.",,,,WA2gdl2322685190726,WC9rnquu2d3229510561,[data-test='category-01KKVP0P090S7MRX6KYWPW7V1M'],,input,,,Functional
RQ11,"Given I am navigating the product catalog, when I select a specific product category filter, then only items belonging to that category are shown.",AC56weld74992691603,WA2gdl2e221158335149,,WA2gdl2e221158335149,WCtubt5m2d31952562529,[data-test='category-01KKVP0P090S7MRX6KYWPW7V1X'],,input,,,Linked
RQ11,"Given I am navigating the product catalog, when I select a specific product category filter, then only items belonging to that category are shown.",,,,WA2gdl2e221158335149,WC12yolo32d33516362380,[data-test='category-01KKVP0P090S7MRX6KYWPW7V1X'],,input,,,Functional
RQ11,"Given I am navigating the product catalog, when I select a specific product category filter, then only items belonging to that category are shown.",,,,WA2gdl2e221158335149,WC1x7oyi62d32208188914,[data-test='category-01KKVP0P090S7MRX6KYWPW7V1X'],,input,,,Functional
RQ11,"Given I am navigating the product catalog, when I select a specific product category filter, then only items belonging to that category are shown.",,,,WA2gdl2e221158335149,WCa2i7g2d3561562806,[data-test='category-01KKVP0P090S7MRX6KYWPW7V1X'],,input,,,Functional
RQ11,"Given I am navigating the product catalog, when I select a specific product category filter, then only items belonging to that category are shown.",,,,WA2gdl2e221158335149,WCu8st362d3491887978,[data-test='category-01KKVP0P090S7MRX6KYWPW7V1X'],,input,,,Functional
RQ11,"Given I am navigating the product catalog, when I select a specific product category filter, then only items belonging to that category are shown.",,,,WA2gdl2e221158335149,WC2dyxv32d3109551953,[data-test='category-01KKVP0P090S7MRX6KYWPW7V1X'],,input,,,Functional
RQ11,"Given I am navigating the product catalog, when I select a specific product category filter, then only items belonging to that category are shown.",ACm2am1c644062414284,WAxwz9be22903187419,,WAxwz9be22903187419,WC16se8g72ca1242460551,[data-test='category-01KKVP0NZTARC54XJW71J537BY'],,input,,,Linked
RQ11,"Given I am navigating the product catalog, when I select a specific product category filter, then only items belonging to that category are shown.",,,,WAxwz9be22903187419,WC4ux1oi2ca3186448340,[data-test='category-01KKVP0NZTARC54XJW71J537BY'],,input,,,Functional
RQ11,"Given I am navigating the product catalog, when I select a specific product category filter, then only items belonging to that category are shown.",,,,WAxwz9be22903187419,WC1o9mzoq2ca236872957,[data-test='category-01KKVP0NZTARC54XJW71J537BY'],,input,,,Functional
RQ11,"Given I am navigating the product catalog, when I select a specific product category filter, then only items belonging to that category are shown.",,,,WAxwz9be22903187419,WCz3xeil2ca3935366126,[data-test='category-01KKVP0NZTARC54XJW71J537BY'],,input,,,Functional
RQ11,"Given I am navigating the product catalog, when I select a specific product category filter, then only items belonging to that category are shown.",,,,WAxwz9be22903187419,WCg7s1t22ca779742320,[data-test='category-01KKVP0NZTARC54XJW71J537BY'],,input,,,Functional
RQ11,"Given I am navigating the product catalog, when I select a specific product category filter, then only items belonging to that category are shown.",,,,WAxwz9be22903187419,WC13bbfum2ca2931673862,[data-test='category-01KKVP0NZTARC54XJW71J537BY'],,input,,,Functional
RQ11,"Given I am navigating the product catalog, when I select a specific product category filter, then only items belonging to that category are shown.",AClky09863849086695,WA2gdl24222984148988,,WA2gdl24222984148988,WCe4qmn52d31531121572,[data-test='category-01KKVP0P090S7MRX6KYWPW7V1N'],,input,,,Linked
RQ11,"Given I am navigating the product catalog, when I select a specific product category filter, then only items belonging to that category are shown.",,,,WA2gdl24222984148988,WC1b8dhuk2d31760315241,[data-test='category-01KKVP0P090S7MRX6KYWPW7V1N'],,input,,,Functional
RQ11,"Given I am navigating the product catalog, when I select a specific product category filter, then only items belonging to that category are shown.",,,,WA2gdl24222984148988,WC1sc7yua2d33784556955,[data-test='category-01KKVP0P090S7MRX6KYWPW7V1N'],,input,,,Functional
RQ11,"Given I am navigating the product catalog, when I select a specific product category filter, then only items belonging to that category are shown.",,,,WA2gdl24222984148988,WC6g9spj2d3122389466,[data-test='category-01KKVP0P090S7MRX6KYWPW7V1N'],,input,,,Functional
RQ11,"Given I am navigating the product catalog, when I select a specific product category filter, then only items belonging to that category are shown.",,,,WA2gdl24222984148988,WC1ml8hz42d32706292890,[data-test='category-01KKVP0P090S7MRX6KYWPW7V1N'],,input,,,Functional
RQ11,"Given I am navigating the product catalog, when I select a specific product category filter, then only items belonging to that category are shown.",,,,WA2gdl24222984148988,WCannu1k2d33791681162,[data-test='category-01KKVP0P090S7MRX6KYWPW7V1N'],,input,,,Functional
RQ11,"Given I am navigating the product catalog, when I select a specific product category filter, then only items belonging to that category are shown.",ACp3j62g741427759874,WAtz2lwp221935186478,,WAtz2lwp221935186478,WCdc3iet2d32502917537,[data-test='category-01KKVSEJTK43S9VYQESW7148HV'],,input,,,Linked
RQ11,"Given I am navigating the product catalog, when I select a specific product category filter, then only items belonging to that category are shown.",,,,WAtz2lwp221935186478,WCerzwmm2d31445834535,[data-test='category-01KKVSEJTK43S9VYQESW7148HV'],,input,,,Functional
RQ11,"Given I am navigating the product catalog, when I select a specific product category filter, then only items belonging to that category are shown.",,,,WAtz2lwp221935186478,WClsy07m2d33352116799,[data-test='category-01KKVSEJTK43S9VYQESW7148HV'],,input,,,Functional
RQ11,"Given I am navigating the product catalog, when I select a specific product category filter, then only items belonging to that category are shown.",,,,WAtz2lwp221935186478,WCz6844h2cc1589554784,[data-test='category-01KKVSEJTK43S9VYQESW7148HV'],,input,,,Functional
RQ11,"Given I am navigating the product catalog, when I select a specific product category filter, then only items belonging to that category are shown.",,,,WAtz2lwp221935186478,WC1g1yd1p2d32904449480,[data-test='category-01KKVSEJTK43S9VYQESW7148HV'],,input,,,Functional
RQ11,"Given I am navigating the product catalog, when I select a specific product category filter, then only items belonging to that category are shown.",,,,WAtz2lwp221935186478,WC15vuqkp2d31080725425,[data-test='category-01KKVSEJTK43S9VYQESW7148HV'],,input,,,Functional
RQ11,"Given I am navigating the product catalog, when I select a specific product category filter, then only items belonging to that category are shown.",,,,WAtz2lwp221935186478,WC73j2p02d3170206041,[data-test='category-01KKVSEJTK43S9VYQESW7148HV'],,input,,,Functional
RQ11,"Given I am navigating the product catalog, when I select a specific product category filter, then only items belonging to that category are shown.",ACbv44ju653317443100,WAtz2lxf22196173293,,WAtz2lxf22196173293,WC129nhlf2d32423386917,[data-test='category-01KKVSEJTK43S9VYQESW7148J2'],,input,,,Linked
RQ11,"Given I am navigating the product catalog, when I select a specific product category filter, then only items belonging to that category are shown.",,,,WAtz2lxf22196173293,WCbblkem2d21797757504,[data-test='category-01KKVSEJTK43S9VYQESW7148J2'],,input,,,Functional
RQ11,"Given I am navigating the product catalog, when I select a specific product category filter, then only items belonging to that category are shown.",,,,WAtz2lxf22196173293,WCy1fsaw2d31991925385,[data-test='category-01KKVSEJTK43S9VYQESW7148J2'],,input,,,Functional
RQ11,"Given I am navigating the product catalog, when I select a specific product category filter, then only items belonging to that category are shown.",,,,WAtz2lxf22196173293,WC1vn02j12d32230037918,[data-test='category-01KKVSEJTK43S9VYQESW7148J2'],,input,,,Functional
RQ11,"Given I am navigating the product catalog, when I select a specific product category filter, then only items belonging to that category are shown.",,,,WAtz2lxf22196173293,WCduz1rb2d34155642221,[data-test='category-01KKVSEJTK43S9VYQESW7148J2'],,input,,,Functional
RQ11,"Given I am navigating the product catalog, when I select a specific product category filter, then only items belonging to that category are shown.",,,,WAtz2lxf22196173293,WC1uq9ui72d34214618514,[data-test='category-01KKVSEJTK43S9VYQESW7148J2'],,input,,,Functional
RQ11,"Given I am navigating the product catalog, when I select a specific product category filter, then only items belonging to that category are shown.",,,,WAtz2lxf22196173293,WC1scc97u2d31145581717,[data-test='category-01KKVSEJTK43S9VYQESW7148J2'],,input,,,Functional
RQ11,"Given I am navigating the product catalog, when I select a specific product category filter, then only items belonging to that category are shown.",AC70qvv8621138286204,WAtz2lxj22215783924,,WAtz2lxj22215783924,WCo6ktcg2d33821998020,[data-test='category-01KKVSEJTK43S9VYQESW7148J6'],,input,,,Linked
RQ11,"Given I am navigating the product catalog, when I select a specific product category filter, then only items belonging to that category are shown.",,,,WAtz2lxj22215783924,WC13nxfw92d31894006351,[data-test='category-01KKVSEJTK43S9VYQESW7148J6'],,input,,,Functional
RQ11,"Given I am navigating the product catalog, when I select a specific product category filter, then only items belonging to that category are shown.",,,,WAtz2lxj22215783924,WCjyd41x2d33977051723,[data-test='category-01KKVSEJTK43S9VYQESW7148J6'],,input,,,Functional
RQ11,"Given I am navigating the product catalog, when I select a specific product category filter, then only items belonging to that category are shown.",,,,WAtz2lxj22215783924,WC1hjxea22d32262933613,[data-test='category-01KKVSEJTK43S9VYQESW7148J6'],,input,,,Functional
RQ11,"Given I am navigating the product catalog, when I select a specific product category filter, then only items belonging to that category are shown.",,,,WAtz2lxj22215783924,WC1eo7k642d32630476392,[data-test='category-01KKVSEJTK43S9VYQESW7148J6'],,input,,,Functional
RQ11,"Given I am navigating the product catalog, when I select a specific product category filter, then only items belonging to that category are shown.",,,,WAtz2lxj22215783924,WC1gn76982d313714595,[data-test='category-01KKVSEJTK43S9VYQESW7148J6'],,input,,,Functional
RQ11,"Given I am navigating the product catalog, when I select a specific product category filter, then only items belonging to that category are shown.",,,,WAtz2lxj22215783924,WCt9mmky2d32026765272,[data-test='category-01KKVSEJTK43S9VYQESW7148J6'],,input,,,Functional
RQ11,"Given I am navigating the product catalog, when I select a specific product category filter, then only items belonging to that category are shown.",AC105emnq751103925125,WAtz2lwr222497754921,,WAtz2lwr222497754921,WC14k9a452d33259312481,[data-test='category-01KKVSEJTK43S9VYQESW7148HX'],,input,,,Linked
RQ11,"Given I am navigating the product catalog, when I select a specific product category filter, then only items belonging to that category are shown.",,,,WAtz2lwr222497754921,WC11jn1dz2d3270323251,[data-test='category-01KKVSEJTK43S9VYQESW7148HX'],,input,,,Functional
RQ11,"Given I am navigating the product catalog, when I select a specific product category filter, then only items belonging to that category are shown.",,,,WAtz2lwr222497754921,WCaz0uqu2d311221394,[data-test='category-01KKVSEJTK43S9VYQESW7148HX'],,input,,,Functional
RQ11,"Given I am navigating the product catalog, when I select a specific product category filter, then only items belonging to that category are shown.",,,,WAtz2lwr222497754921,WC18kl4yz2d31799776180,[data-test='category-01KKVSEJTK43S9VYQESW7148HX'],,input,,,Functional
RQ11,"Given I am navigating the product catalog, when I select a specific product category filter, then only items belonging to that category are shown.",,,,WAtz2lwr222497754921,WCf78k1d2d33865089086,[data-test='category-01KKVSEJTK43S9VYQESW7148HX'],,input,,,Functional
RQ11,"Given I am navigating the product catalog, when I select a specific product category filter, then only items belonging to that category are shown.",,,,WAtz2lwr222497754921,WC17nuwy52d32367987337,[data-test='category-01KKVSEJTK43S9VYQESW7148HX'],,input,,,Functional
